Q1,T1,Tsp,err
67.82522264000004,46.088899999999995,51.0,4.911100000000005
66.25485560000004,46.411199999999994,51.0,4.588800000000006
66.62195960000003,46.411199999999994,51.0,4.588800000000006
65.0294796,46.7335,51.0,4.266500000000001
65.3707996,46.7335,51.0,4.266500000000001
63.75884632000002,47.0558,51.0,3.944200000000002
64.07438232000001,47.0558,51.0,3.944200000000002
64.38991832000002,47.0558,51.0,3.944200000000002
62.74297280000003,47.378099999999996,51.0,3.6219000000000037
63.03272480000003,47.378099999999996,51.0,3.6219000000000037
63.32247680000003,47.378099999999996,51.0,3.6219000000000037
61.65264480000004,47.700399999999995,51.0,3.299600000000005
61.91661280000004,47.700399999999995,51.0,3.299600000000005
60.22099680000005,48.02269999999999,51.0,2.9773000000000067
60.45679896000005,48.02269999999999,51.0,2.9773000000000067
60.694982960000054,48.02269999999999,51.0,2.9773000000000067
58.97358296000002,48.345,51.0,2.655000000000001
59.185982960000025,48.345,51.0,2.655000000000001
59.402630960000025,48.345,51.0,2.655000000000001
59.61503096000003,48.345,51.0,2.655000000000001
57.86784696000004,48.6673,51.0,2.3327000000000027
58.05446296000004,48.6673,51.0,2.3327000000000027
58.23921280000004,48.6673,51.0,2.3327000000000027
56.46624480000005,48.989599999999996,51.0,2.010400000000004
56.62707680000005,48.989599999999996,51.0,2.010400000000004
56.78790880000005,48.989599999999996,51.0,2.010400000000004
56.94713248000004,48.989599999999996,51.0,2.010400000000004
57.10796448000004,48.989599999999996,51.0,2.010400000000004
55.30921248000005,49.311899999999994,51.0,1.6881000000000057
55.44426048000005,49.311899999999994,51.0,1.6881000000000057
55.58200944000005,49.311899999999994,51.0,1.6881000000000057
55.71705744000005,49.311899999999994,51.0,1.6881000000000057
53.89252144000006,49.63419999999999,51.0,1.3658000000000072
54.00069280000006,49.63419999999999,51.0,1.3658000000000072
54.10995680000006,49.63419999999999,51.0,1.3658000000000072
54.219220800000066,49.63419999999999,51.0,1.3658000000000072
54.32848480000007,49.63419999999999,51.0,1.3658000000000072
54.43774880000007,49.63419999999999,51.0,1.3658000000000072
54.547012800000076,49.63419999999999,51.0,1.3658000000000072
52.695858000000044,49.9565,51.0,1.0435000000000016
52.779338000000045,49.9565,51.0,1.0435000000000016
52.86281800000005,49.9565,51.0,1.0435000000000016
52.94629800000005,49.9565,51.0,1.0435000000000016
53.03144760000005,49.9565,51.0,1.0435000000000016
53.11492760000005,49.9565,51.0,1.0435000000000016
53.19840760000005,49.9565,51.0,1.0435000000000016
53.281887600000054,49.9565,51.0,1.0435000000000016
51.40520664000007,50.2788,51.0,0.7212000000000032
51.46290264000007,50.2788,51.0,0.7212000000000032
51.52059864000007,50.2788,51.0,0.7212000000000032
51.57829464000007,50.2788,51.0,0.7212000000000032
51.63541368000006,50.2788,51.0,0.7212000000000032
51.69310968000006,50.2788,51.0,0.7212000000000032
51.75080568000006,50.2788,51.0,0.7212000000000032
51.80850168000006,50.2788,51.0,0.7212000000000032
51.86735160000006,50.2788,51.0,0.7212000000000032
51.92504760000006,50.2788,51.0,0.7212000000000032
50.02284048000007,50.601099999999995,51.0,0.3989000000000047
52.01433648000006,50.2788,51.0,0.7212000000000032
50.11244848000007,50.601099999999995,51.0,0.3989000000000047
50.14404136000007,50.601099999999995,51.0,0.3989000000000047
50.175953360000065,50.601099999999995,51.0,0.3989000000000047
50.20786536000006,50.601099999999995,51.0,0.3989000000000047
50.23977736000006,50.601099999999995,51.0,0.3989000000000047
50.27232760000006,50.601099999999995,51.0,0.3989000000000047
50.30423960000006,50.601099999999995,51.0,0.3989000000000047
50.33615160000006,50.601099999999995,51.0,0.3989000000000047
50.367744480000056,50.601099999999995,51.0,0.3989000000000047
50.399656480000054,50.601099999999995,51.0,0.3989000000000047
50.43156848000005,50.601099999999995,51.0,0.3989000000000047
50.46826728000005,50.601099999999995,51.0,0.3989000000000047
50.49539248000005,50.601099999999995,51.0,0.3989000000000047
50.52698536000005,50.601099999999995,51.0,0.3989000000000047
50.558897360000046,50.601099999999995,51.0,0.3989000000000047
50.590809360000044,50.601099999999995,51.0,0.3989000000000047
50.62272136000004,50.601099999999995,51.0,0.3989000000000047
50.65527160000004,50.601099999999995,51.0,0.3989000000000047
50.68718360000004,50.601099999999995,51.0,0.3989000000000047
50.71909560000004,50.601099999999995,51.0,0.3989000000000047
50.75100760000004,50.601099999999995,51.0,0.3989000000000047
50.782600480000035,50.601099999999995,51.0,0.3989000000000047
48.85492848000005,50.923399999999994,51.0,0.07660000000000622
50.82064048000004,50.601099999999995,51.0,0.3989000000000047
50.852552480000035,50.601099999999995,51.0,0.3989000000000047
48.92488048000005,50.923399999999994,51.0,0.07660000000000622
48.93094720000005,50.923399999999994,51.0,0.07660000000000622
48.93707520000005,50.923399999999994,51.0,0.07660000000000622
50.90342544000004,50.601099999999995,51.0,0.3989000000000047
48.975753440000055,50.923399999999994,51.0,0.07660000000000622
48.981820160000055,50.923399999999994,51.0,0.07660000000000622
48.98794816000006,50.923399999999994,51.0,0.07660000000000622
50.95366016000005,50.601099999999995,51.0,0.3989000000000047
49.02592688000006,50.923399999999994,51.0,0.07660000000000622
50.991638880000046,50.601099999999995,51.0,0.3989000000000047
49.06396688000006,50.923399999999994,51.0,0.07660000000000622
49.07009488000006,50.923399999999994,51.0,0.07660000000000622
49.07622288000007,50.923399999999994,51.0,0.07660000000000622
49.082473440000065,50.923399999999994,51.0,0.07660000000000622
49.08860144000007,50.923399999999994,51.0,0.07660000000000622
49.09472944000007,50.923399999999994,51.0,0.07660000000000622
49.10079616000007,50.923399999999994,51.0,0.07660000000000622
49.10692416000008,50.923399999999994,51.0,0.07660000000000622
49.11305216000008,50.923399999999994,51.0,0.07660000000000622
49.119180160000084,50.923399999999994,51.0,0.07660000000000622
49.12530816000009,50.923399999999994,51.0,0.07660000000000622
49.13143616000009,50.923399999999994,51.0,0.07660000000000622
49.13750288000009,50.923399999999994,51.0,0.07660000000000622
49.143630880000096,50.923399999999994,51.0,0.07660000000000622
49.1497588800001,50.923399999999994,51.0,0.07660000000000622
49.155886880000104,50.923399999999994,51.0,0.07660000000000622
49.1621374400001,50.923399999999994,51.0,0.07660000000000622
49.168265440000106,50.923399999999994,51.0,0.07660000000000622
49.17439344000011,50.923399999999994,51.0,0.07660000000000622
49.18052144000011,50.923399999999994,51.0,0.07660000000000622
49.18658816000011,50.923399999999994,51.0,0.07660000000000622
49.19271616000012,50.923399999999994,51.0,0.07660000000000622
49.19884416000012,50.923399999999994,51.0,0.07660000000000622
51.16455616000011,50.601099999999995,51.0,0.3989000000000047
49.23682288000012,50.923399999999994,51.0,0.07660000000000622
49.24295088000012,50.923399999999994,51.0,0.07660000000000622
49.24907888000013,50.923399999999994,51.0,0.07660000000000622
49.25520688000013,50.923399999999994,51.0,0.07660000000000622
49.26145744000013,50.923399999999994,51.0,0.07660000000000622
51.22716944000012,50.601099999999995,51.0,0.3989000000000047
51.25908144000012,50.601099999999995,51.0,0.3989000000000047
49.331348160000125,50.923399999999994,51.0,0.07660000000000622
49.33747616000013,50.923399999999994,51.0,0.07660000000000622
49.34360416000013,50.923399999999994,51.0,0.07660000000000622
49.34973216000014,50.923399999999994,51.0,0.07660000000000622
51.315125040000126,50.601099999999995,51.0,0.3989000000000047
49.38745304000014,50.923399999999994,51.0,0.07660000000000622
49.39358104000014,50.923399999999994,51.0,0.07660000000000622
51.35929304000013,50.601099999999995,51.0,0.3989000000000047
49.43174360000014,50.923399999999994,51.0,0.07660000000000622
49.43787160000014,50.923399999999994,51.0,0.07660000000000622
49.44399960000015,50.923399999999994,51.0,0.07660000000000622
51.409711600000136,50.601099999999995,51.0,0.3989000000000047
49.481978320000145,50.923399999999994,51.0,0.07660000000000622
49.48810632000015,50.923399999999994,51.0,0.07660000000000622
51.45381832000014,50.601099999999995,51.0,0.3989000000000047
49.52614632000015,50.923399999999994,51.0,0.07660000000000622
49.532274320000155,50.923399999999994,51.0,0.07660000000000622
51.497667200000144,50.601099999999995,51.0,0.3989000000000047
51.52957920000014,50.601099999999995,51.0,0.3989000000000047
49.601907200000156,50.923399999999994,51.0,0.07660000000000622
49.60803520000016,50.923399999999994,51.0,0.07660000000000622
49.614163200000164,50.923399999999994,51.0,0.07660000000000622
49.62041376000016,50.923399999999994,51.0,0.07660000000000622
49.626541760000165,50.923399999999994,51.0,0.07660000000000622
49.63266976000017,50.923399999999994,51.0,0.07660000000000622
51.59838176000016,50.601099999999995,51.0,0.3989000000000047
51.62997464000016,50.601099999999995,51.0,0.3989000000000047
49.70230264000017,50.923399999999994,51.0,0.07660000000000622
51.66801464000016,50.601099999999995,51.0,0.3989000000000047
49.74034264000017,50.923399999999994,51.0,0.07660000000000622
49.746470640000176,50.923399999999994,51.0,0.07660000000000622
51.711863520000165,50.601099999999995,51.0,0.3989000000000047
51.74377552000016,50.601099999999995,51.0,0.3989000000000047
49.816103520000176,50.923399999999994,51.0,0.07660000000000622
49.82223152000018,50.923399999999994,51.0,0.07660000000000622
51.78858176000017,50.601099999999995,51.0,0.3989000000000047
51.82049376000017,50.601099999999995,51.0,0.3989000000000047
51.85240576000017,50.601099999999995,51.0,0.3989000000000047
49.92473376000018,50.923399999999994,51.0,0.07660000000000622
49.93080048000018,50.923399999999994,51.0,0.07660000000000622
49.936928480000184,50.923399999999994,51.0,0.07660000000000622
49.94305648000019,50.923399999999994,51.0,0.07660000000000622
49.94912320000019,50.923399999999994,51.0,0.07660000000000622
49.95525120000019,50.923399999999994,51.0,0.07660000000000622
49.961379200000195,50.923399999999994,51.0,0.07660000000000622
49.9740641600002,50.923399999999994,51.0,0.07660000000000622
49.9798244800002,50.923399999999994,51.0,0.07660000000000622
49.9859524800002,50.923399999999994,51.0,0.07660000000000622
49.9921417600002,50.923399999999994,51.0,0.07660000000000622
49.998147200000204,50.923399999999994,51.0,0.07660000000000622
51.964178320000194,50.601099999999995,51.0,0.3989000000000047
50.036567600000204,50.923399999999994,51.0,0.07660000000000622
50.042756880000205,50.923399999999994,51.0,0.07660000000000622
50.0487010400002,50.923399999999994,51.0,0.07660000000000622
50.054890320000204,50.923399999999994,51.0,0.07660000000000622
50.061079600000205,50.923399999999994,51.0,0.07660000000000622
50.06708504000021,50.923399999999994,51.0,0.07660000000000622
50.07327432000021,50.923399999999994,51.0,0.07660000000000622
50.07946360000021,50.923399999999994,51.0,0.07660000000000622
50.08565288000021,50.923399999999994,51.0,0.07660000000000622
50.091658320000214,50.923399999999994,51.0,0.07660000000000622
50.097847600000215,50.923399999999994,51.0,0.07660000000000622
50.104036880000216,50.923399999999994,51.0,0.07660000000000622
50.109981040000214,50.923399999999994,51.0,0.07660000000000622
50.116170320000215,50.923399999999994,51.0,0.07660000000000622
52.082201440000205,50.601099999999995,51.0,0.3989000000000047
50.154590720000215,50.923399999999994,51.0,0.07660000000000622
50.16053488000021,50.923399999999994,51.0,0.07660000000000622
52.1265660000002,50.601099999999995,51.0,0.3989000000000047
50.19895528000021,50.923399999999994,51.0,0.07660000000000622
50.205144560000214,50.923399999999994,51.0,0.07660000000000622
50.21108872000021,50.923399999999994,51.0,0.07660000000000622
50.21733928000021,50.923399999999994,51.0,0.07660000000000622
50.22352856000021,50.923399999999994,51.0,0.07660000000000622
50.22947272000021,50.923399999999994,51.0,0.07660000000000622
50.23566200000021,50.923399999999994,51.0,0.07660000000000622
50.24185128000021,50.923399999999994,51.0,0.07660000000000622
50.247979280000216,50.923399999999994,51.0,0.07660000000000622
50.25398472000022,50.923399999999994,51.0,0.07660000000000622
50.26017400000022,50.923399999999994,51.0,0.07660000000000622
50.26630200000022,50.923399999999994,51.0,0.07660000000000622
50.272491280000224,50.923399999999994,51.0,0.07660000000000622
50.27849672000023,50.923399999999994,51.0,0.07660000000000622
50.28468600000023,50.923399999999994,51.0,0.07660000000000622
50.29081400000023,50.923399999999994,51.0,0.07660000000000622
50.29700328000023,50.923399999999994,51.0,0.07660000000000622
52.26207704000022,50.601099999999995,51.0,0.3989000000000047
52.29430816000022,50.601099999999995,51.0,0.3989000000000047
50.36669744000023,50.923399999999994,51.0,0.07660000000000622
50.37288672000023,50.923399999999994,51.0,0.07660000000000622
50.37883088000023,50.923399999999994,51.0,0.07660000000000622
50.38502016000023,50.923399999999994,51.0,0.07660000000000622
50.39120944000023,50.923399999999994,51.0,0.07660000000000622
50.397214880000234,50.923399999999994,51.0,0.07660000000000622
50.403404160000235,50.923399999999994,51.0,0.07660000000000622
50.40953216000024,50.923399999999994,51.0,0.07660000000000622
50.41572144000024,50.923399999999994,51.0,0.07660000000000622
50.42191072000024,50.923399999999994,51.0,0.07660000000000622
50.42785488000024,50.923399999999994,51.0,0.07660000000000622
50.43404416000024,50.923399999999994,51.0,0.07660000000000622
50.44023344000024,50.923399999999994,51.0,0.07660000000000622
50.44642272000024,50.923399999999994,51.0,0.07660000000000622
50.45236688000024,50.923399999999994,51.0,0.07660000000000622
50.45855616000024,50.923399999999994,51.0,0.07660000000000622
50.464684160000246,50.923399999999994,51.0,0.07660000000000622
50.47087344000025,50.923399999999994,51.0,0.07660000000000622
50.47687888000025,50.923399999999994,51.0,0.07660000000000622
50.48306816000025,50.923399999999994,51.0,0.07660000000000622
50.48925744000025,50.923399999999994,51.0,0.07660000000000622
50.495262880000254,50.923399999999994,51.0,0.07660000000000622
50.50139088000026,50.923399999999994,51.0,0.07660000000000622
50.50758016000026,50.923399999999994,51.0,0.07660000000000622
50.51376944000026,50.923399999999994,51.0,0.07660000000000622
50.51995872000026,50.923399999999994,51.0,0.07660000000000622
50.52590288000026,50.923399999999994,51.0,0.07660000000000622
50.53209216000026,50.923399999999994,51.0,0.07660000000000622
50.53828144000026,50.923399999999994,51.0,0.07660000000000622
50.54447072000026,50.923399999999994,51.0,0.07660000000000622
50.55041488000026,50.923399999999994,51.0,0.07660000000000622
50.55660416000026,50.923399999999994,51.0,0.07660000000000622
50.56279344000026,50.923399999999994,51.0,0.07660000000000622
50.568798880000266,50.923399999999994,51.0,0.07660000000000622
50.57498816000027,50.923399999999994,51.0,0.07660000000000622
50.58117744000027,50.923399999999994,51.0,0.07660000000000622
50.58730544000027,50.923399999999994,51.0,0.07660000000000622
50.593310880000274,50.923399999999994,51.0,0.07660000000000622
50.599500160000275,50.923399999999994,51.0,0.07660000000000622
50.605689440000276,50.923399999999994,51.0,0.07660000000000622
50.61187872000028,50.923399999999994,51.0,0.07660000000000622
50.61788416000028,50.923399999999994,51.0,0.07660000000000622
50.62407344000028,50.923399999999994,51.0,0.07660000000000622
50.63026272000028,50.923399999999994,51.0,0.07660000000000622
50.636268160000284,50.923399999999994,51.0,0.07660000000000622
50.642457440000285,50.923399999999994,51.0,0.07660000000000622
50.648646720000286,50.923399999999994,51.0,0.07660000000000622
50.65465216000029,50.923399999999994,51.0,0.07660000000000622
50.66084144000029,50.923399999999994,51.0,0.07660000000000622
50.66703072000029,50.923399999999994,51.0,0.07660000000000622
50.67297488000029,50.923399999999994,51.0,0.07660000000000622
50.67916416000029,50.923399999999994,51.0,0.07660000000000622
50.68535344000029,50.923399999999994,51.0,0.07660000000000622
50.691358880000294,50.923399999999994,51.0,0.07660000000000622
50.697548160000295,50.923399999999994,51.0,0.07660000000000622
50.7036761600003,50.923399999999994,51.0,0.07660000000000622
50.7098654400003,50.923399999999994,51.0,0.07660000000000622
50.7225504000003,50.923399999999994,51.0,0.07660000000000622
50.7281268800003,50.923399999999994,51.0,0.07660000000000622
50.734316160000304,50.923399999999994,51.0,0.07660000000000622
50.74044416000031,50.923399999999994,51.0,0.07660000000000622
50.74663344000031,50.923399999999994,51.0,0.07660000000000622
50.75263888000031,50.923399999999994,51.0,0.07660000000000622
50.75882816000031,50.923399999999994,51.0,0.07660000000000622
50.76495616000032,50.923399999999994,51.0,0.07660000000000622
50.77114544000032,50.923399999999994,51.0,0.07660000000000622
50.77715088000032,50.923399999999994,51.0,0.07660000000000622
50.78334016000032,50.923399999999994,51.0,0.07660000000000622
50.78952944000032,50.923399999999994,51.0,0.07660000000000622
50.795534880000325,50.923399999999994,51.0,0.07660000000000622
50.801908000000324,50.923399999999994,51.0,0.07660000000000622
50.80791344000033,50.923399999999994,51.0,0.07660000000000622
50.81410272000033,50.923399999999994,51.0,0.07660000000000622
50.820046880000326,50.923399999999994,51.0,0.07660000000000622
50.82623616000033,50.923399999999994,51.0,0.07660000000000622
50.83242544000033,50.923399999999994,51.0,0.07660000000000622
50.83843088000033,50.923399999999994,51.0,0.07660000000000622
50.84462016000033,50.923399999999994,51.0,0.07660000000000622
50.85080944000033,50.923399999999994,51.0,0.07660000000000622
50.856814880000336,50.923399999999994,51.0,0.07660000000000622
50.86300416000034,50.923399999999994,51.0,0.07660000000000622
48.909351600000306,51.2457,51.0,-0.24569999999999936
50.84915704000034,50.923399999999994,51.0,0.07660000000000622
50.85534632000034,50.923399999999994,51.0,0.07660000000000622
50.861535600000344,50.923399999999994,51.0,0.07660000000000622
50.86754104000035,50.923399999999994,51.0,0.07660000000000622
50.87373032000035,50.923399999999994,51.0,0.07660000000000622
48.92007776000032,51.2457,51.0,-0.24569999999999936
50.86006704000035,50.923399999999994,51.0,0.07660000000000622
50.866072480000355,50.923399999999994,51.0,0.07660000000000622
50.872261760000356,50.923399999999994,51.0,0.07660000000000622
50.87845104000036,50.923399999999994,51.0,0.07660000000000622
50.88445648000036,50.923399999999994,51.0,0.07660000000000622
50.89064576000036,50.923399999999994,51.0,0.07660000000000622
50.89683504000036,50.923399999999994,51.0,0.07660000000000622
50.902840480000364,50.923399999999994,51.0,0.07660000000000622
50.909029760000365,50.923399999999994,51.0,0.07660000000000622
48.95537720000033,51.2457,51.0,-0.24569999999999936
50.89512136000036,50.923399999999994,51.0,0.07660000000000622
50.90131064000036,50.923399999999994,51.0,0.07660000000000622
50.90749992000036,50.923399999999994,51.0,0.07660000000000622
50.913505360000364,50.923399999999994,51.0,0.07660000000000622
50.919694640000365,50.923399999999994,51.0,0.07660000000000622
50.925883920000366,50.923399999999994,51.0,0.07660000000000622
50.93207320000037,50.923399999999994,51.0,0.07660000000000622
50.938017360000366,50.923399999999994,51.0,0.07660000000000622
50.94420664000037,50.923399999999994,51.0,0.07660000000000622
50.95039592000037,50.923399999999994,51.0,0.07660000000000622
50.95658520000037,50.923399999999994,51.0,0.07660000000000622
50.96252936000037,50.923399999999994,51.0,0.07660000000000622
50.96871864000037,50.923399999999994,51.0,0.07660000000000622
50.97490792000037,50.923399999999994,51.0,0.07660000000000622
50.98109720000037,50.923399999999994,51.0,0.07660000000000622
49.02803432000034,51.2457,51.0,-0.24569999999999936
50.96802360000037,50.923399999999994,51.0,0.07660000000000622
50.974029040000374,50.923399999999994,51.0,0.07660000000000622
50.980218320000375,50.923399999999994,51.0,0.07660000000000622
49.026565760000345,51.2457,51.0,-0.24569999999999936
50.96655504000038,50.923399999999994,51.0,0.07660000000000622
50.97256048000038,50.923399999999994,51.0,0.07660000000000622
50.97874976000038,50.923399999999994,51.0,0.07660000000000622
50.984939040000384,50.923399999999994,51.0,0.07660000000000622
50.99094448000039,50.923399999999994,51.0,0.07660000000000622
50.99713376000039,50.923399999999994,51.0,0.07660000000000622
51.00332304000039,50.923399999999994,51.0,0.07660000000000622
51.00926720000039,50.923399999999994,51.0,0.07660000000000622
51.01545648000039,50.923399999999994,51.0,0.07660000000000622
51.02164576000039,50.923399999999994,51.0,0.07660000000000622
51.02765120000039,50.923399999999994,51.0,0.07660000000000622
51.03384048000039,50.923399999999994,51.0,0.07660000000000622
51.040029760000394,50.923399999999994,51.0,0.07660000000000622
49.086377200000356,51.2457,51.0,-0.24569999999999936
51.02618264000039,50.923399999999994,51.0,0.07660000000000622
51.032371920000394,50.923399999999994,51.0,0.07660000000000622
49.07930904000036,51.2457,51.0,-0.24569999999999936
49.059456480000364,51.2457,51.0,-0.24569999999999936
50.9994457600004,50.923399999999994,51.0,0.07660000000000622
100.0,50.923399999999994,68.0,17.076600000000006
100.0,50.923399999999994,68.0,17.076600000000006
100.0,51.2457,68.0,16.7543
100.0,51.2457,68.0,16.7543
100.0,51.2457,68.0,16.7543
100.0,51.2457,68.0,16.7543
100.0,51.2457,68.0,16.7543
100.0,51.2457,68.0,16.7543
100.0,51.2457,68.0,16.7543
100.0,51.568,68.0,16.432000000000002
100.0,51.568,68.0,16.432000000000002
100.0,51.568,68.0,16.432000000000002
100.0,51.890299999999996,68.0,16.109700000000004
100.0,51.890299999999996,68.0,16.109700000000004
100.0,51.890299999999996,68.0,16.109700000000004
100.0,52.212599999999995,68.0,15.787400000000005
100.0,52.212599999999995,68.0,15.787400000000005
100.0,52.212599999999995,68.0,15.787400000000005
100.0,52.53489999999999,68.0,15.465100000000007
100.0,52.53489999999999,68.0,15.465100000000007
100.0,53.1795,68.0,14.820500000000003
100.0,53.1795,68.0,14.820500000000003
100.0,53.1795,68.0,14.820500000000003
100.0,53.501799999999996,68.0,14.498200000000004
100.0,53.501799999999996,68.0,14.498200000000004
100.0,53.824099999999994,68.0,14.175900000000006
100.0,53.824099999999994,68.0,14.175900000000006
100.0,53.824099999999994,68.0,14.175900000000006
100.0,54.14639999999999,68.0,13.853600000000007
100.0,54.4687,68.0,13.531300000000002
100.0,54.4687,68.0,13.531300000000002
100.0,54.4687,68.0,13.531300000000002
100.0,54.791,68.0,13.209000000000003
100.0,54.791,68.0,13.209000000000003
100.0,55.113299999999995,68.0,12.886700000000005
